Prefix	fqFile	ReferenceFile	numTimesRebuildCon	MajorityConsensus	RaconUsed	MedakaUsed	MedakaModel	referenceLength	Consensus	Reference	readLength	AlignedReadLength	SNPs	Insertions	Deletions	ReadsInCluster	DetectedReferences	DectableReferences	TotalReferences	elapsedTime	userTime	kernalTime	maxResidentMemory	cpuPercentage	primers	maxReadLength	minPercReadsToKeepClust
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595189.3880	HAP11	653	653	2	1	6	1531	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	654	SRR11595271.2048	HAP35	656	656	0	6	4	6550	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595188.3215	HAP12	656	656	0	1	0	7912	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	653	SRR11594754.2866	HAP41	653	653	3	1	1	14190	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594730.1587	HAP04	660	660	0	3	1	10864	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595206.2824	HAP36	655	655	5	2	3	7029	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594720.135	HAP60	660	660	0	4	1	10755	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594752.360	HAP55	660	660	3	5	3	13654	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594768.1512	HAP16	658	658	0	4	1	2434	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595185.1731	HAP38	662	662	2	6	2	5414	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594735.667	HAP17	646	646	0	0	0	18521	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595200.2781	HAP24	658	658	0	1	1	4112	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	655	SRR11595180.2542	HAP23	646	646	1	2	1	3890	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594708.1708	HAP13	664	664	6	6	0	12197	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	655	SRR11594710.736	HAP30	648	648	2	0	3	851	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594704.2517	HAP58	657	657	0	1	0	1691	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595265.3217	HAP08	653	653	2	0	2	745	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595179.140	HAP19	657	657	0	0	1	4311	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595194.3325	HAP07	666	666	1	8	0	766	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	NA	NA	NA	NA	NA	NA	NA	930	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594711.2866	HAP45	655	655	1	2	2	9225	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595195.343	HAP28	659	659	2	2	1	846	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594781.471	HAP09	662	662	4	4	0	990	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595186.1940	HAP62	657	657	0	0	1	11007	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594796.227	HAP39	660	660	3	5	0	56496	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	654	SRR11594804.488	HAP44	654	654	0	2	2	20333	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595208.2605	HAP10	654	654	1	2	0	9289	26	38	50	4194.76	4383.19	632.92	408876	119%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595187.3221--D1_19-8	HAP24	726	658	0	0	0	10013	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594733.2412--D1_19-1	HAP58	714	610	2	4	0	3775	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595201.1141--D1_19-1	HAP38	677	665	4	9	2	12451	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595194.2688--D1_19-5	HAP04	725	661	1	3	0	24745	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	653	SRR11594798.1652--D1_19-0	HAP41	664	652	3	0	1	33519	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	655	SRR11594782.3088--D1_19-2	HAP30	713	651	1	0	4	1955	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	655	NA	NA	NA	NA	NA	NA	NA	2858	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594783.891--D1_19-1	HAP45	714	659	1	3	2	20714	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595195.343--D1_19-3	HAP28	665	657	1	0	1	1822	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	655	SRR11595271.445--D1_19-4	HAP23	665	655	1	1	1	10088	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	654	SRR11595265.291--D1_19-4	HAP35	692	611	2	3	2	17464	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595179.2484--D1_19-10	HAP62	694	658	1	0	0	25500	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594763.905--D1_19-1	HAP60	716	658	2	1	1	24238	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595187.3866--D1_19-2	HAP11	714	650	2	0	5	3448	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594689.1798--D1_19-0	HAP13	705	620	3	2	2	26776	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594757.3178--D1_19-7	HAP09	758	653	2	4	0	2075	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594719.527--D1_19-3	HAP55	726	660	2	7	5	29397	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594793.2519--D1_19-1	HAP12	724	658	0	1	1	15981	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594756.2516--D1_19-1	HAP17	675	658	0	0	0	32228	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595197.1064--D1_19-4	HAP08	719	658	1	1	1	1835	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594699.106--D1_19-3	HAP16	720	662	0	5	1	5392	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595192.1578--D1_19-0	HAP07	641	630	0	10	3	1903	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	654	SRR11595196.3550--D1_19-0	HAP44	719	456	4	3	6	46359	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594768.31--D1_19-2	HAP39	732	661	3	3	0	123623	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595205.2821--D1_19-7	HAP10	691	647	0	2	0	22833	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	NA	NA	NA	NA	NA	NA	NA	10189	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11594688.2291--D1_19-1	HAP19	761	657	0	1	1	9388	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595201.706--D1_19-0	HAP36	661	655	1	2	1	17604	26	38	50	9747.20	11470.40	1464.56	1168944	132%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-0--con.fasta	HAP19	656	656	0	0	2	14348	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-10--con.fasta	HAP38	654	654	0	3	6	23244	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-11--con.fasta	HAP04	658	658	0	2	2	31581	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-12--con.fasta	HAP60	658	658	0	2	2	12221	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	654	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-13--con.fasta	HAP44	651	651	0	1	4	44579	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-15--con.fasta	HAP10	647	647	0	0	4	38467	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	654	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-16--con.fasta	HAP35	648	648	0	1	7	27438	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-17--con.fasta	HAP36	650	650	0	0	5	31382	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-18--con.fasta	HAP12	653	653	0	0	2	15230	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-19--con.fasta	HAP55	651	651	0	2	9	15505	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-1--con.fasta	HAP11	646	646	0	1	13	7003	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-20--con.fasta	HAP20	646	646	1	0	12	2203	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	655	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-21--con.fasta	HAP23	652	652	0	0	3	12596	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-22--con.fasta	HAP13	657	657	3	2	3	17077	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-23--con.fasta	HAP16	652	652	0	0	3	2880	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-24--con.fasta	HAP15	661	661	0	3	0	2969	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-25--con.fasta	HAP14	647	647	0	0	8	1640	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-26--con.fasta	HAP07	615	615	1	1	2	2847	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-28--con.fasta	HAP58	656	656	0	0	0	4994	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-29--con.fasta	HAP08	643	643	1	0	5	3229	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-2--con.fasta	HAP62	654	654	1	0	4	43081	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	655	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-30--con.fasta	HAP30	639	639	0	0	9	2616	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-3--con.fasta	HAP17	647	647	0	1	0	26708	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	NA	NA	NA	NA	NA	NA	NA	1968	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-4--con.fasta	HAP45	651	651	1	0	4	10923	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-5--con.fasta	HAP28	652	652	2	2	8	2856	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-6--con.fasta	HAP09	657	657	0	2	3	1947	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-7--con.fasta	HAP39	656	656	2	2	3	81068	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-8--con.fasta	HAP24	651	651	0	0	1	16716	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	653	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-9--con.fasta	HAP41	654	654	0	2	1	30114	29	43	50	1925.45	4113.59	267.73	779528	227%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	654	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-0--con.fasta	HAP35	657	647	0	0	7	73699	29	43	50	7912.42	15886.46	1277.54	1898116	216%	ASURE-pipeline--primers.fasta	750	0.003
